1 121.531406366
1 121.416571818
1 121.601343785
1 121.527447882
1 121.532728496
1 121.498148928
1 121.593084265
1 121.497602839
1 121.548193952
1 121.496466681
1 121.55639924
1 121.506884756
1 121.402981483
1 121.49275334
1 121.435236548
1 121.403009709
1 121.567135036
1 121.51637539
1 121.529322519
1 121.531667128
1 121.560449841
1 121.494851738
1 121.617253843
1 121.55759204
1 121.531468097
1 121.416599259
1 121.601345179
1 121.5274423
1 121.532800499
1 121.498121807
1 121.593089355
1 121.497706145
1 121.548162559
1 121.496398244
1 121.556421852
1 121.506893244
1 121.403027157
1 121.492763269
1 121.435229384
1 121.403009709
1 121.567074265
1 121.516406408
1 121.529394486
1 121.531650836
1 121.560341504
1 121.494950529
1 121.617325849
1 121.557646755
1 121.531411662
1 121.416531328
1 121.601320732
1 121.527515137
1 121.532741925
1 121.49815759
1 121.593168584
1 121.497634276
1 121.548190205
1 121.496511082
1 121.556368791
1 121.506889726
1 121.402950898
1 121.492674215
1 121.435266756
1 121.403009709
1 121.567206953
1 121.5163598
1 121.529353677
1 121.531532643
1 121.56049752
1 121.494689868
1 121.617314769
1 121.557623002
1 121.531473393
1 121.41655877
1 121.601322126
1 121.527509555
1 121.532813928
1 121.498130469
1 121.593173674
1 121.497737582
1 121.548158812
1 121.496442645
1 121.556391403
1 121.506898213
1 121.402996571
1 121.492684144
1 121.435259592
1 121.403009709
1 121.567146182
1 121.516390818
1 121.529425645
1 121.531516351
1 121.560389183
1 121.494788659
1 121.617386775
1 121.557677717
1 121.531342855
1 121.416627737
1 121.601366839
1 121.527387534
1 121.532791026
1 121.498264017
1 121.593099589
1 121.4976629
1 121.548237962
1 121.496608229
1 121.556560946
1 121.506947903
1 121.40300157
1 121.49275334
1 121.435277547
1 121.403003345
1 121.567101296
1 121.516416128
1 121.529349399
1 121.53162632
1 121.560388304
1 121.494916527
1 121.617240593
1 121.557573926
1 121.531404585
1 121.416655179
1 121.601368234
1 121.527381951
1 121.53286303
1 121.498236897
1 121.59310468
1 121.497766206
1 121.54820657
1 121.496539791
1 121.556583558
1 121.50695639
1 121.403047244
1 121.492763269
1 121.435270384
1 121.403003345
1 121.567040525
1 121.516447146
1 121.529421367
1 121.531610028
1 121.560279966
1 121.495015318
1 121.617312599
1 121.55762864
1 121.531348151
1 121.416587247
1 121.601343786
1 121.527454788
1 121.532804456
1 121.498272679
1 121.593183908
1 121.497694337
1 121.548234215
1 121.49665263
1 121.556530497
1 121.506952872
1 121.402970985
1 121.492674215
1 121.435307755
1 121.403003345
1 121.567173213
1 121.516400539
1 121.529380558
1 121.531491834
1 121.560435983
1 121.494754657
1 121.617301519
1 121.557604887
1 121.531409881
1 121.416614689
1 121.601345181
1 121.527449206
1 121.532876459
1 121.498245559
1 121.593188998
1 121.497797643
1 121.548202823
1 121.496584192
1 121.556553109
1 121.506961359
1 121.403016658
1 121.492684144
1 121.435300592
1 121.403003345
1 121.567112442
1 121.516431557
1 121.529452525
1 121.531475543
1 121.560327645
1 121.494853448
1 121.617373524
1 121.557659602
2 123.923475552
2 124.396699504
2 123.807557949
2 123.949774264
2 124.029729882
2 124.168181887
2 123.900991794
2 123.987757329
2 123.736481245
2 123.974710916
2 123.809671579
2 124.070998331
2 124.198348542
2 124.111011332
2 124.250728643
2 124.358208505
2 123.756487992
2 124.03814508
2 124.107685535
2 123.96712197
2 123.947752355
2 124.021867864
2 123.856024235
2 124.008000095
2 123.923413983
2 124.396749128
2 123.80757151
2 123.949740582
2 124.029684852
2 124.168162008
2 123.900986725
2 123.987697103
2 123.736513889
2 123.974594634
2 123.809676542
2 124.071025396
2 124.198400268
2 124.111008122
2 124.250710519
2 124.358208505
2 123.756575552
2 124.038114232
2 124.107657134
2 123.967123577
2 123.947797635
2 124.021981072
2 123.855991026
2 124.008012882
2 123.92344478
2 124.396704072
2 123.807474356
2 123.949742855
2 124.029729882
2 124.168125345
2 123.900969865
2 123.987663611
2 123.736477873
2 123.974621731
2 123.80973
2 124.070943995
2 124.198375226
2 124.111010119
2 124.25075374
2 124.35823651
2 123.756460774
2 124.038160782
2 124.107597177
2 123.967211379
2 123.947807712
2 124.021928406
2 123.855935337
2 124.00801074
2 123.923383212
2 124.396753696
2 123.807487918
2 123.949709172
2 124.029684852
2 124.168105466
2 123.900964796
2 123.987603385
2 123.736510516
2 123.97450545
2 123.809734963
2 124.07097106
2 124.198426952
2 124.111006909
2 124.250735616
2 124.35823651
2 123.756548334
2 124.038129934
2 124.107568776
2 123.967212986
2 123.947852992
2 124.022041614
2 123.855902127
2 124.008023527
2 123.923515915
2 124.396601707
2 123.807569597
2 123.949862638
2 124.029638222
2 124.168168283
2 123.900934681
2 123.987752031
2 123.736428328
2 123.974653116
2 123.809673092
2 124.070892915
2 124.198318008
2 124.111011332
2 124.250728643
2 124.358252256
2 123.75649329
2 124.038120456
2 124.107660934
2 123.967081512
2 123.947870899
2 124.021692263
2 123.855965822
2 124.007935335
2 123.923454347
2 124.396651331
2 123.807583158
2 123.949828956
2 124.029593193
2 124.168148404
2 123.900929611
2 123.987691804
2 123.736460971
2 123.974536834
2 123.809678055
2 124.07091998
2 124.198369735
2 124.111008122
2 124.250710519
2 124.358252256
2 123.75658085
2 124.038089608
2 124.107632532
2 123.967083119
2 123.947916179
2 124.02180547
2 123.855932612
2 124.007948122
2 123.923485143
2 124.396606275
2 123.807486004
2 123.949831229
2 124.029638222
2 124.168111741
2 123.900912751
2 123.987658313
2 123.736424955
2 123.974563931
2 123.809731513
2 124.070838579
2 124.198344692
2 124.111010119
2 124.25075374
2 124.358280261
2 123.756466072
2 124.038136158
2 124.107572575
2 123.967170921
2 123.947926256
2 124.021752804
2 123.855876924
2 124.00794598
2 123.923423575
2 124.396655899
2 123.807499566
2 123.949797546
2 124.029593193
2 124.168091862
2 123.900907682
2 123.987598087
2 123.736457598
2 123.97444765
2 123.809736476
2 124.070865644
2 124.198396418
2 124.111006909
2 124.250735616
2 124.358280261
2 123.756553632
2 124.03810531
2 124.107544174
2 123.967172528
2 123.947971536
2 124.021866011
2 123.855843714
2 124.007958767
3 114.544734722
3 114.186593257
3 114.591094918
3 114.522349459
3 114.435603634
3 114.333558344
3 114.505912788
3 114.51340224
3 114.715070867
3 114.528795539
3 114.63377085
3 114.420173687
3 114.398136118
3 114.396222444
3 114.313964613
3 114.238516613
3 114.67636602
3 114.44394844
3 114.361152404
3 114.501092226
3 114.49115377
3 114.483004691
3 114.526685487
3 114.434179946
3 114.544734234
3 114.186515999
3 114.591079978
3 114.522389084
3 114.435577127
3 114.333605273
3 114.505912788
3 114.513359737
3 114.715069602
3 114.528979922
3 114.633743116
3 114.420138145
3 114.398038148
3 114.396215695
3 114.313989979
3 114.238516613
3 114.676339302
3 114.44394844
3 114.361109354
3 114.501107037
3 114.491216462
3 114.482793767
3 114.526646723
3 114.434112217
3 114.544760417
3 114.18662921
3 114.591201514
3 114.5223138
3 114.43559006
3 114.33360641
3 114.505850443
3 114.513463621
3 114.715078084
3 114.528840438
3 114.633743002
3 114.420223785
3 114.398139793
3 114.396302829
3 114.313909464
3 114.238488678
3 114.676321407
3 114.443948326
3 114.36120856
3 114.501136995
3 114.491049981
3 114.483106386
3 114.5267134
3 114.434138271
3 114.544759929
3 114.186551951
3 114.591186575
3 114.522353425
3 114.435563554
3 114.333653339
3 114.505850443
3 114.513421119
3 114.71507682
3 114.529024822
3 114.633715267
3 114.420188243
3 114.398041822
3 114.39629608
3 114.31393483
3 114.238488678
3 114.676294689
3 114.443948326
3 114.361165511
3 114.501151807
3 114.491112673
3 114.482895462
3 114.526674636
3 114.434070542
3 114.544757587
3 114.1866349
3 114.591060212
3 114.522322107
3 114.435631888
3 114.333456659
3 114.505954556
3 114.513347253
3 114.715079439
3 114.528711659
3 114.63360789
3 114.420214738
3 114.398146407
3 114.396222444
3 114.31392365
3 114.238479103
3 114.676394462
3 114.443932147
3 114.361150067
3 114.501173885
3 114.49109684
3 114.483116132
3 114.526757267
3 114.434262769
3 114.544757099
3 114.186557641
3 114.591045273
3 114.522361733
3 114.435605382
3 114.333503588
3 114.505954556
3 114.51330475
3 114.715078174
3 114.528896042
3 114.633580156
3 114.420179197
3 114.398048437
3 114.396215695
3 114.313949016
3 114.238479103
3 114.676367744
3 114.443932147
3 114.361107018
3 114.501188697
3 114.491159532
3 114.482905208
3 114.526718503
3 114.43419504
3 114.544783282
3 114.186670852
3 114.591166809
3 114.522286448
3 114.435618314
3 114.333504724
3 114.505892211
3 114.513408634
3 114.715086656
3 114.528756558
3 114.633580042
3 114.420264837
3 114.398150082
3 114.396302829
3 114.313868501
3 114.238451168
3 114.676349849
3 114.443932033
3 114.361206224
3 114.501218655
3 114.490993051
3 114.483217828
3 114.52678518
3 114.434221094
3 114.544782794
3 114.186593594
3 114.59115187
3 114.522326073
3 114.435591808
3 114.333551654
3 114.505892211
3 114.513366131
3 114.715085391
3 114.528940942
3 114.633552308
3 114.420229295
3 114.398052112
3 114.39629608
3 114.313893867
3 114.238451168
3 114.676323131
3 114.443932033
3 114.361163174
3 114.501233466
3 114.491055743
3 114.483006903
3 114.526746416
3 114.434153365
4 122.843712559
4 125.58188531
4 122.958631591
4 125.185434547
4 124.888079678
4 123.698215
4 123.825189239
4 124.541618268
4 123.458775021
4 124.887950614
4 123.665349534
4 124.800157402
4 123.345122264
4 125.261467454
4 123.248310712
4 125.103757808
4 123.097200685
4 125.315803794
4 123.110773101
4 125.504836185
4 124.436335947
4 123.716464537
4 124.922414346
4 123.599454061
4 124.772950966
4 123.364937478
4 125.061595257
4 123.51704866
4 123.498963447
4 124.872289382
4 123.190220533
4 124.962957813
4 124.656035745
4 123.469277837
4 125.048536463
4 123.252112408
4 122.843772654
4 125.581806105
4 123.644482645
4 124.644269303
4 122.958609812
4 125.185433825
4 124.888078615
4 123.698259581
4 123.825131246
4 124.541618041
4 123.458671694
4 124.888109201
4 123.665344236
4 124.800237619
4 123.338530605
4 125.005744345
4 123.345185565
4 125.261355732
4 123.24831774
4 125.103713119
4 123.097187056
4 125.315813409
4 123.110777428
4 125.504809069
4 124.436314481
4 123.716517986
4 125.061613116
4 123.517022089
4 123.498962788
4 124.872259875
4 123.190326678
4 124.962718543
4 124.656065949
4 123.469335484
4 125.04849632
4 123.252120425
4 122.843658103
4 125.581793784
4 123.742691177
4 124.880069504
4 122.958559977
4 125.185492443
4 123.160733509
4 124.983075009
4 124.888152462
4 123.698108433
4 123.825185487
4 124.541628564
4 123.458699107
4 124.888003131
4 123.665376075
4 124.800136061
4 123.345119881
4 125.261469927
4 123.248339161
4 125.103758061
4 123.097312124
4 125.315743766
4 123.110772642
4 125.504814538
4 124.922419372
4 123.599494778
4 124.773004451
4 123.364884386
4 123.499016971
4 124.872157462
4 123.190162848
4 124.96289908
4 124.656061849
4 123.469278414
4 125.048489823
4 123.252206521
4 122.843718198
4 125.581714579
4 123.742658642
4 124.880109786
4 123.644477166
4 124.644308699
4 122.958538198
4 125.18549172
4 123.160733509
4 124.983075009
4 124.888151399
4 123.698153014
4 123.825127494
4 124.541628338
4 123.458595781
4 124.888161718
4 123.665370777
4 124.800216277
4 123.338476555
4 125.005770676
4 123.345183182
4 125.261358204
4 123.248346189
4 125.103713372
4 123.097298496
4 125.315753381
4 123.110776969
